Source,Title,Date,Author,Link,Extract
GDELT,Chinese spy agency challenging the CIA with advanced AI program – NaturalNews . com,2023-12-31,naturalnews.com,https://www.naturalnews.com/2023-12-31-chinese-spy-agency-challenging-cia-ai-program.html,Chinese spy agency challenging the CIA with advanced AI program – NaturalNews . com
GDELT,NDC looking to invest in 8 priority areas,2023-12-31,philstar.com,https://www.philstar.com/business/2024/01/01/2322623/ndc-looking-invest-8-priority-areas,NDC looking to invest in 8 priority areas
GDELT, 《 TAIPEI TIMES 》 Incentives draw NT$2 . 1tn in investment - 焦點,2023-12-31,news.ltn.com.tw,https://news.ltn.com.tw/news/focus/breakingnews/4537950, 《 TAIPEI TIMES 》 Incentives draw NT$2 . 1tn in investment - 焦點
GDELT,Incentives draw NT$2 . 1tn in investment,2023-12-31,taipeitimes.com,https://www.taipeitimes.com/News/biz/archives/2024/01/01/2003811424,Incentives draw NT$2 . 1tn in investment
GDELT,IIL Plans To Develop Vaccines For Lumpy Skin Disease,2023-12-31,menafn.com,https://menafn.com/1107672276/IIL-Plans-To-Develop-Vaccines-For-Lumpy-Skin-Disease,IIL Plans To Develop Vaccines For Lumpy Skin Disease
GDELT,Presidenta Castro esboza desafíos del gobierno y anuncia movilizaciones para defender lo conquistado,2024-01-01,proceso.hn,https://proceso.hn/presidenta-castro-hace-radiografia-de-los-logros-de-su-gobierno-pero-no-anuncia-cambios-en-el-gabinete/,Presidenta Castro esboza desafíos del gobierno y anuncia movilizaciones para defender lo conquistado
GDELT,Deaths on Irish roads rose 19 % last year to 184,2024-01-01,offalyexpress.ie,https://www.offalyexpress.ie/news/national-news/1384602/deaths-on-irish-roads-rose-19-last-year-to-184.html,Deaths on Irish roads rose 19 % last year to 184
GDELT,Meters eiwitshakes in de schappen van de supermarkt,2024-01-01,nrc.nl,https://www.nrc.nl/nieuws/2024/01/01/meters-eiwitshakes-in-de-schappen-van-de-supermarkt-a4185674,Meters eiwitshakes in de schappen van de supermarkt
GDELT,Börse Express - dpa - AFX - Überblick : UNTERNEHMEN - Wichtige Meldungen vom Silvester - Wochenende,2024-01-01,boerse-express.com,https://www.boerse-express.com/news/articles/dpa-afx-ueberblick-unternehmen-wichtige-meldungen-vom-silvester-wochenende-592674,Börse Express - dpa - AFX - Überblick : UNTERNEHMEN - Wichtige Meldungen vom Silvester - Wochenende
GDELT,Deaths on Irish roads rose 19 % last year to 184,2024-01-01,leinsterleader.ie,https://www.leinsterleader.ie/news/national-news/1384602/deaths-on-irish-roads-rose-19-last-year-to-184.html,Deaths on Irish roads rose 19 % last year to 184
GDELT,Deaths on Irish roads rose 19 % last year to 184,2024-01-01,leitrimobserver.ie,https://www.leitrimobserver.ie/news/national-news/1384602/deaths-on-irish-roads-rose-19-last-year-to-184.html,Deaths on Irish roads rose 19 % last year to 184
GDELT,Deaths on Irish roads rose 19 % last year to 184,2024-01-01,longfordleader.ie,https://www.longfordleader.ie/news/national-news/1384602/deaths-on-irish-roads-rose-19-last-year-to-184.html,Deaths on Irish roads rose 19 % last year to 184
GDELT,Patients facing death are opting for a lifesaving heart device but at what risk ? ,2024-01-01,chicagotribune.com,http://www.chicagotribune.com/people/health/heart-device-20240101-imwg3wfqanfjbjjjuhp7nhkjvm-story.html,Patients facing death are opting for a lifesaving heart device but at what risk ? 
GDELT,Wilder Westen im Emmental : Im Reich der Biker Dead Riders,2024-01-01,bazonline.ch,https://www.bazonline.ch/wilder-westen-im-emmental-im-reich-der-biker-dead-riders-775148538933,Wilder Westen im Emmental : Im Reich der Biker Dead Riders
GDELT,24 things we think will happen in 2024,2024-01-01,vox.com,https://www.vox.com/future-perfect/2024/1/1/24011179/2024-predictions-trump-politics-ohtani-oppenheimer-elections,24 things we think will happen in 2024
GDELT,Patients facing death are opting for a lifesaving heart device but at what risk ? ,2024-01-01,medicalxpress.com,https://medicalxpress.com/news/2024-01-patients-death-opting-lifesaving-heart.html,Patients facing death are opting for a lifesaving heart device but at what risk ? 
GDELT,Psychotherapie : Wie finde ich einen guten Therapeuten ? ,2024-01-01,rundschau-online.de,https://www.rundschau-online.de/ratgeber/gesundheit/psychotherapie-wie-finde-ich-einen-guten-therapeuten-296524,Psychotherapie : Wie finde ich einen guten Therapeuten ? 
GDELT,Three fatalities recorded in Leitrim as road deaths in 2023 increase by 19 % ,2024-01-01,leitrimobserver.ie,https://www.leitrimobserver.ie/news/home/1384330/three-fatalities-recorded-in-leitrim-as-road-deaths-in-2023-increase-by-19.html,Three fatalities recorded in Leitrim as road deaths in 2023 increase by 19 % 
GDELT,Three people died in road collisions in Kildare in 2023 - RSA,2024-01-01,leinsterleader.ie,https://www.leinsterleader.ie/news/home/1384296/three-people-died-in-road-collisions-in-kildare-in-2023-rsa.html,Three people died in road collisions in Kildare in 2023 - RSA
GDELT,Tipperary had the highest number of road deaths in the country in 2023,2024-01-01,tipperarylive.ie,https://www.tipperarylive.ie/news/home/1384286/tipperary-had-the-highest-number-of-road-deaths-in-the-country-in-2023.html,Tipperary had the highest number of road deaths in the country in 2023
GDELT,新华全媒+丨建立并实施药品追溯制度 《 药品经营和使用质量监督管理办法 》 1日起施行 - 新华网,2024-01-01,news.cn,http://www.news.cn/politics/20240101/6d024a8828db4a1fbb8ef6ad2e88d999/c.html,新华全媒+丨建立并实施药品追溯制度 《 药品经营和使用质量监督管理办法 》 1日起施行 - 新华网
GDELT,A World Unsettled : The Supreme Court And The Risks Of Activism,2024-01-01,3quarksdaily.com,https://3quarksdaily.com/3quarksdaily/2024/01/a-world-unsettled-the-supreme-court-and-the-risks-of-activism.html,A World Unsettled : The Supreme Court And The Risks Of Activism
GDELT,A look back at 2023 in Amherst County,2024-01-01,newsadvance.com,https://newsadvance.com/news/community/new-era-progress/a-look-back-at-2023-in-amherst-county/article_800cadac-a515-11ee-8077-5b30f5c12414.html,A look back at 2023 in Amherst County
GDELT,Election 2024 Deform & Dysfunction - International Viewpoint - online socialist magazine,2024-01-01,internationalviewpoint.org,https://internationalviewpoint.org/spip.php?article8367,Election 2024 Deform & Dysfunction - International Viewpoint - online socialist magazine
GDELT,Sligo road deaths down on 2022 figure but concerns remain on male and pedestrian fatalities along with late night crashes,2024-01-01,independent.ie,https://www.independent.ie/regionals/sligo/news/sligo-road-deaths-down-on-2022-figure-but-concerns-remain-on-male-and-pedestrian-fatalities-along-with-late-night-crashes/a609907483.html,Sligo road deaths down on 2022 figure but concerns remain on male and pedestrian fatalities along with late night crashes
GDELT,2024 - Bewährungsprobe für die Demokratie,2024-01-01,solinger-tageblatt.de,https://www.solinger-tageblatt.de/politik/2024-bewaehrungsprobe-fuer-die-demokratie-TVPOWRZ7TJHZVMQZXVXHMAPZNA.html,2024 - Bewährungsprobe für die Demokratie
GDELT,Why Eli Lilly Stock Could Start Off 2024 With a Bang,2024-01-01,fool.com,https://www.fool.com/investing/2024/01/01/why-eli-lilly-could-start-off-2024-with-a-bang/,Why Eli Lilly Stock Could Start Off 2024 With a Bang
GDELT,Why Eli Lilly Stock Could Start Off 2024 With a Bang,2024-01-01,finance.yahoo.com,https://finance.yahoo.com/news/why-eli-lilly-stock-could-121500968.html,Why Eli Lilly Stock Could Start Off 2024 With a Bang
GDELT,Phathom Pharma Is A Buy Before July PDUFA ( NASDAQ : PHAT ) ,2024-01-01,seekingalpha.com,https://seekingalpha.com/article/4660604-phathom-pharma-is-a-buy-before-july-pdufa,Phathom Pharma Is A Buy Before July PDUFA ( NASDAQ : PHAT ) 
GDELT,Nahost - Newsblog : Israelischer Minister fordert Rückkehr jüdischer Siedler nach Gaza,2024-01-01,rundschau-online.de,https://www.rundschau-online.de/politik/nahost-newsblog-israelischer-minister-smotrich-fordert-rueckkehr-juedischer-siedler-nach-gaza-660581,Nahost - Newsblog : Israelischer Minister fordert Rückkehr jüdischer Siedler nach Gaza
GDELT, ¿ Cómo sería hoy Cuba sin los 65 años de peste castrista ? ,2024-01-01,diariodecuba.com,https://diariodecuba.com/cuba/1704110863_51909.html, ¿ Cómo sería hoy Cuba sin los 65 años de peste castrista ? 
GDELT,Smithers 2023 Year in Review : July,2024-01-01,interior-news.com,https://www.interior-news.com/local-news/smithers-2023-year-in-review-july-7291417,Smithers 2023 Year in Review : July
GDELT,Forces : Annual Wars Update,2024-01-01,strategypage.com,http://www.strategypage.com/htmw/htworld/articles/20240101.aspx,Forces : Annual Wars Update
GDELT,بـ3 ملايين جنيه .. إنشاء وحدة لرعاية الأم والجنين بـ  سوهاج الجامعي القديم  ,2024-01-01,dostor.org,https://www.dostor.org/4594869,بـ3 ملايين جنيه .. إنشاء وحدة لرعاية الأم والجنين بـ  سوهاج الجامعي القديم  
GDELT,2024 - Bewährungsprobe für die Demokratie,2024-01-01,ndz.de,https://www.ndz.de/politik/2024-bewaehrungsprobe-fuer-die-demokratie-TVPOWRZ7TJHZVMQZXVXHMAPZNA.html,2024 - Bewährungsprobe für die Demokratie
GDELT,"Fármacos contra la obesidad : funcionamiento , beneficios y futuro prometedor",2024-01-01,lahora.com.ec,https://www.lahora.com.ec/tungurahua/farmacos-obesidad-beneficios/,"Fármacos contra la obesidad : funcionamiento , beneficios y futuro prometedor"
GDELT,Year in Review : Here are the top headlines of 2023,2024-01-01,news.yahoo.com,https://news.yahoo.com/review-top-headlines-2023-024523461.html,Year in Review : Here are the top headlines of 2023
GDELT,İnsansı robotlar yaygınlaşıyor ! 2024 teknoloji yılı olacak ! ,2024-01-01,mebpersonel.org,https://www.mebpersonel.org/genel/insansi-robotlar-yayginlasiyor-2024-teknoloji-yili-olacak-h261667.html,İnsansı robotlar yaygınlaşıyor ! 2024 teknoloji yılı olacak ! 
GDELT,Open House : What steps should the govt take to invite investors & industry to the Jalandhar district ? ,2024-01-01,tribuneindia.com,https://www.tribuneindia.com/news/jalandhar/open-house-what-steps-should-the-govt-take-to-invite-investors-industry-to-the-jalandhar-district-577196,Open House : What steps should the govt take to invite investors & industry to the Jalandhar district ? 
GDELT, [ 봐야Z ] FDA 승인 기다리는 HLB  리보세라닙  ,2024-01-01,newspim.com,https://www.newspim.com/news/view/20231208000891, [ 봐야Z ] FDA 승인 기다리는 HLB  리보세라닙  
GDELT,"Depression Psychedelic Solution ? - Liberia news The New Dawn Liberia , premier resource for latest news",2024-01-01,thenewdawnliberia.com,https://thenewdawnliberia.com/depressions-psychedelic-solution/,"Depression Psychedelic Solution ? - Liberia news The New Dawn Liberia , premier resource for latest news"
GDELT,La nueva ley permite igualdad de ascensos entre mujeres y hombres,2024-01-01,agenciafe.com,http://www.agenciafe.com/nota/367318-La-nueva-ley--permite-igualdad-de-ascensos-entre-mujeres-y-hombres,La nueva ley permite igualdad de ascensos entre mujeres y hombres
GDELT,Ecuador : A brief review of 2023,2024-01-01,pressenza.com,https://www.pressenza.com/2024/01/ecuador-a-brief-review-of-2023/,Ecuador : A brief review of 2023
GDELT,Selva Central : Avances en titulación,2024-01-01,inforegion.pe,https://inforegion.pe/selva-central-comunidades-nativas-avanzan-en-titulacion-de-territorios/,Selva Central : Avances en titulación
GDELT,Presidente entrega mensaje por Año Nuevo :  El país no entró en recesión (...) y Chile va a volver a crecer con fuerza  ,2024-01-01,emol.com,https://www.emol.com/noticias/Nacional/2023/12/31/1117311/presidente-saludo-ano-nuevo-objetivos.html,Presidente entrega mensaje por Año Nuevo :  El país no entró en recesión (...) y Chile va a volver a crecer con fuerza  
GDELT,  Hay buenas razones para mirar el 2024 con esperanzas : Presidente Boric destaca gestión en seguridad y economía,2024-01-01,24horas.cl,https://www.24horas.cl/actualidad/politica/hay-buenas-razones-para-mirar-el-2024-con-esperanzas-presidente-boric-mensaje-ano-nuevo,  Hay buenas razones para mirar el 2024 con esperanzas : Presidente Boric destaca gestión en seguridad y economía
GDELT,La Asamblea priorizó leyes que garantizan la seguridad y la reactivación económica,2023-12-31,asambleanacional.gob.ec,https://www.asambleanacional.gob.ec/es/noticia/91018-la-asamblea-priorizo-leyes-que-garantizan-la-seguridad-y,La Asamblea priorizó leyes que garantizan la seguridad y la reactivación económica
GDELT,Estas fueron las noticias más importantes del 2023,2023-12-31,eldictamen.mx,https://www.eldictamen.mx/estas-fueron-las-noticias-mas-importantes-del-2023/,Estas fueron las noticias más importantes del 2023
GDELT,,2023-12-31,primicia.com.ve,https://primicia.com.ve/mas/ciencia-y-tecnologia/farmacos-contra-la-obesidad-elegidos-como-el-mayor-avance-cientifico-de-2023/,
GDELT,Invitae ( NYSE : NVTA ) & Fortrea ( NASDAQ : FTRE ) Financial Comparison,2023-12-31,tickerreport.com,https://www.tickerreport.com/banking-finance/11512232/invitae-nysenvta-fortrea-nasdaqftre-financial-comparison.html,Invitae ( NYSE : NVTA ) & Fortrea ( NASDAQ : FTRE ) Financial Comparison
GDELT,Dosier Remuin : el reto de la ELA,2023-12-31,cope.es,https://www.cope.es/programas/programas-especiales/noticias/dosier-remuinan-reto-ela-20231231_3073312,Dosier Remuin : el reto de la ELA
GDELT,AFR news predictions for 2024,2023-12-31,afr.com,https://www.afr.com/policy/economy/our-predictions-for-the-year-ahead-20231121-p5elqv,AFR news predictions for 2024
